Charge Code,Charge Code Description,CPT4 Code, June 2020 Prices 
5601075.0,OT NEUROMUSC RE-ED EA 15M,,206.0
5601117.0,OT MASSAGE EA 15M,,163.0
5601133.0,OT MANUAL THRPY EA 15M,,206.0
5601182.0,OT ORTHO MGT/TRAIN INTL EA 15M,,206.0
5601190.0,OT Prosth Train Intl Ea 15M,,210.0
5601208.0,OT THER ACTIVITY EA 15M,,206.0
5601224.0,OT SENSORY INT EA 15M,,170.0
5601232.0,OT SELF/HOME TRAIN EA 15M,,206.0
5601257.0,OT WHEELCHAIR MGMT EA 15,,170.0
5601315.0,OT PHYSICAL TST W/RPT 15M,,170.0
5601372.0,OT MCAL EVAL ADDL 15M,X4102,149.0
5601406.0,OT MCAL TX INTL 30M,X4110,408.0
5601414.0,OT MCAL TX ADDL 15M,X4112,206.0
5601463.0,OT MCAL EVAL INTL 30M,X4100,297.0
5601943.0,OT REEVAL 45M,,160.0
5601950.0,OT REEVAL 75M,,160.0
5602420.0,OT DEBRID <20SQCM,,124.0
5602438.0,OT DEBRID ADDL 20SQCM,,184.0
5602644.0,OT EVAL LOW COMPLEXITY 15M,,225.0
5602651.0,OT EVAL MODERATE COMPLEXITY 15M,,225.0
5602669.0,OT EVAL HIGH COMPLEXITY 15M,,225.0
5602685.0,OT EVAL LOW COMPLEXITY 30M,,225.0
5602693.0,OT EVAL LOW COMPLEXITY 45M,,225.0
5602701.0,OT EVAL LOW COMPLEXITY 60M,,225.0
5602719.0,OT EVAL LOW COMPLEXITY 75M,,225.0
5602727.0,OT EVAL LOW COMPLEXITY 90M,,225.0
5602735.0,OT EVAL LOW COMPLEXITY 105M,,225.0
5602743.0,OT EVAL LOW COMPLEXITY 120M,,225.0
5602750.0,OT EVAL MODERATE COMPLEXITY 30M,,225.0
5602768.0,OT EVAL MODERATE COMPLEXITY 45M,,225.0
5602776.0,OT EVAL MODERATE COMPLEXITY 60M,,225.0
5602784.0,OT EVAL MODERATE COMPLEXITY 75M,,225.0
5602792.0,OT EVAL MODERATE COMPLEXITY 90M,,225.0
5602800.0,OT EVAL MODERATE COMPLEXITY 105M,,225.0
5602818.0,OT EVAL MODERATE COMPLEXITY 120M,,225.0
5602826.0,OT EVAL HIGH COMPLEXITY 30M,,225.0
5602834.0,OT EVAL HIGH COMPLEXITY 45M,,225.0
5602842.0,OT EVAL HIGH COMPLEXITY 60M,,225.0
5602859.0,OT EVAL HIGH COMPLEXITY 75M,,225.0
5602867.0,OT EVAL HIGH COMPLEXITY 90M,,225.0
5602875.0,OT EVAL HIGH COMPLEXITY 105M,,225.0
5602883.0,OT EVAL HIGH COMPLEXITY 120M,,225.0
5602909.0,OT ORTHO/PROSTH MGT/TRN SUBS EA 15M,,206.0
5602966.0,OT TX INTV COG FUNCT INT 15MIN,G0515,184.0
5700083.0,ST TX SPEECH/LANG 15M,,408.0
5700091.0,ST TX SPEECH/LANG 30M,X4304,408.0
5700109.0,ST TX SPEECH/LANG 45M,X4304,408.0
5700117.0,ST TX SPEECH/LANG 60M,X4303,408.0
5700216.0,ST EVAL SWALLOW FUNCT 30M,,430.0
5700224.0,ST EVAL SWALLOW FUNCT 60M,,430.0
5700232.0,ST EVAL VIDEOFLUORO 60M,,866.0
5700240.0,ST EVAL VIDEOFLUORO 30M,,866.0
5700257.0,ST TX SWALLOW FUNCT 15M,,235.0
5700265.0,ST TX SWALLOW FUNCT 30M,,483.0
5700273.0,ST TX SWALLOW FUNCT 45M,,519.0
5700281.0,ST TX SWALLOW FUNCT 60M,,235.0
5700323.0,ST EVAL VOICE PROSTH,,607.0
5700364.0,ST APHASIA ASSESSMENT/HR,,610.0
5700406.0,ST MCAL LANG EVAL,X4300,514.0
5700471.0,ST EVAL SWALLOW FUNCT 90M,,430.0
5700513.0,ST EVAL SWALLOW FUNCT 45M,,430.0
5700521.0,ST EVAL SWALLOW FUNCT 75M,,430.0
5700562.0,ST EVAL DEVICE 1ST HR,,972.0
5700653.0,ST EVAL NON-SPEECH DEV60M,,416.0
5700687.0,ST EVAL SWALLOW FUNCT 15M,,430.0
5700703.0,ST EVAL VIDEOFLUORO 45M,,866.0
5700711.0,ST EVAL VIDEOFLUORO 75M,,866.0
5700729.0,ST EVAL VIDEOFLUORO 90M,,866.0
5700737.0,ST THER NON-SPEECH DEV15M,,416.0
5700869.0,ST TX SPEECH/LANG 75M,X4303,408.0
5700877.0,ST TX SPEECH/LANG 90M,X4303,408.0
5700950.0,ST EVAL VIDEOFLUORO 105M,,866.0
5700968.0,ST COG TEST BY TECH/HR,,587.0
5701016.0,ST Eval Fluency 15M,,514.0
5701099.0,ST EVAL SOUND PROD 30M,,485.0
5701107.0,ST EVAL SOUND PROD 45M,,514.0
5701156.0,ST Eval W/Eval Lang Comp 15M,,514.0
5701164.0,ST EVAL W/EVAL LANG COMP 30M,,514.0
5701172.0,ST EVAL W/EVAL LANG COMP 45M,,514.0
5701180.0,ST EVAL W/EVAL LANG COMP 60M,,514.0
5701198.0,ST EVAL W/EVAL LANG COMP 75M,,514.0
5701206.0,ST EVAL W/EVAL LANG COMP 90M,,514.0
5701214.0,ST EVAL W/EVAL LANG COMP 120M,,514.0
5701222.0,ST Behav/Qual Voice Analysis 15M,,514.0
5701230.0,ST BEHAV/QUAL VOICE ANALYSIS 30M,,514.0
5701248.0,ST BEHAV/QUAL VOICE ANALYSIS 45M,,561.0
5701297.0, ST EVAL VIDEOFLUORO 120M,,866.0
5701362.0,ST TX INTV COG FUNCT INT 15MIN,,153.0
5701370.0,ST TX INTV COG FUNCT EA ADD 15MIN,G0515,184.0
5800081.0,AU USE OF VERT ELECTRODE,,4.0
6002489.0,HEMOGLOBIN,,82.0
6002554.0,STREP GRP IA DOO,,120.0
6003107.0,IV DX/TX THRPY 1ST HR,,846.0
6005524.0,MNT IND EVAL EA 15M,,76.0
6020010.0,VENIPUNCTURE ROUTINE,,65.0
6074587.0,FETAL NON-STRESS TEST,,1044.0
6093843.0,Echo Tthrc R-T 2d W/Wo M-Mode Comp w/Con 60,C8928,4359.0
6300016.0,GBL CLINIC NEW LEVEL 1,Z7500,250.0
6300024.0,GBL CLINIC NEW LEVEL 2,Z7500,303.0
6300032.0,GBL CLINIC NEW LEVEL 3,Z7500,356.0
6300040.0,GBL CLINIC NEW LEVEL 4,Z7500,409.0
6300057.0,GBL CLINIC NEW LEVEL 5,Z7500,462.0
6300065.0,GBL CLINIC EST LEVEL 1,Z7500,222.0
6300073.0,GBL CLINIC EST LEVEL 2,Z7500,275.0
6300081.0,GBL CLINIC EST LEVEL 3,Z7500,334.0
6300099.0,GBL CLINIC EST LEVEL 4,Z7500,387.0
6300107.0,GBL CLINIC EST LEVEL 5,Z7500,440.0
6300115.0,GBL CLINIC OP CNSLT LEVEL 1,Z7500,186.0
6300123.0,GBL CLINIC OP CNSLT LEVEL 2,Z7500,212.0
6300131.0,GBL CLINIC OP CNSLT LEVEL 3,Z7500,239.0
6300149.0,GBL CLINIC OP CNSLT LEVEL 4,Z7500,292.0
6300156.0,GBL CLINIC OP CNSLT LEVEL 5,Z7500,355.0
6302715.0,GBL INSERT NON-TNLD CVAD 5+YR,,3866.0
6302780.0,GBL PUNCTURE SPINE LUMBAR DX,,2306.0
6303002.0,GBL BX BRST NDL CORE,,2725.0
6303630.0,GBL DX BONE MARROW BIOPSY(IES),,1446.0
6303887.0,GBL STRESS ECHO 2D,C8928,4359.0
6304224.0,GBL DPLR ART EXT BIL LTD,,1026.0
6304398.0,GBL REMOVE TNLD CVAD WO P/P,,4404.0
6304448.0,GBL DPLX HEMO SITE,,1026.0
6304562.0,GBL DX BONE MARROW ASPIRATION(S),,1566.0
6304588.0,GBL PUNCTURE SPINE LUMBAR TX,,1524.0
6304711.0,GBL ECHO 2D W/DPLR COMP,C8929,3069.0
6304802.0,GBL CHEMO CNS W/SPINE PUNC,,616.0
6306112.0,GBL INSTIL BLADDER CHEMO AGNT,,491.0
6306294.0,GBL DPLR ART EXT BIL COMP,,1254.0
6306310.0,GBL DPLX ART EXT UNI/LTD,,829.0
6306328.0,GBL DPLX EXT VEINS BIL,,1197.0
6306336.0,GBL DPLX EXT VEIN UNI/LTD,,598.0
6307391.0,GBL DPLX AORTA/IVC/IL UNI/LTD,,798.0
6308159.0,GBL MAINTAIN IMP PUMP NEURO,,612.0
6308357.0,GBL DPLX XCRAN ART UNI/LTD,,1274.0
6308696.0,GBL THORACENTESIS ASP WO IMG,,1623.0
6308704.0,GBL THORACENTESIS ASP W/IMG,,2024.0
6320055.0,GBL DPLX ART UP EXT BIL,,1005.0
6320063.0,GBL DPLX ART UP EXT UNI/LTD,,735.0
6320410.0,GBL ECHO CONG ANOM LTD,,2552.0
6321632.0,GBL BX BRST W/US 1ST LT,,4203.0
6321640.0,GBL BX BRST W/US 1ST RT,,4203.0
6323356.0,GBL PHONE/INTERNET DR 5-10MIN,,61.0
6323711.0,GBL DX BONE MARROW BX/ASPIR,,1776.0
6323919.0,GBL CARDIOVERSION EXTERNAL,,3729.0
6324578.0,GBL DECLOT BY THROMBO AGENT,,1020.0
6325690.0,GBL PHONE E/M 11-20MIN,,160.0
6325708.0,GBL PHONE E/M 21-30MIN,,247.0
6325724.0,DPLR ART LOW EXT UNI LTD,,1254.0
6398010.0,TRACKING POST-OP OFFICE VISIT,Z7500,440.0
6403166.0,GLUCOSE BLOOD REAG STRIP,,21.0
6403273.0,URINE PREG TEST VISUAL,,153.0
6404941.0,PROTHROMBIN TIME,,91.0
6406029.0,URINALYSIS AUTO WO MICR,,113.0
6407605.0,AU OAE LTD RESCR,Z9725,376.0
6500250.0,NONSELECT DEBRIDEMENT,Z7500,226.0
6500508.0,I&D ABSCESS SMPL/SNGL,,742.0
6500656.0,TX BURN INTL 1ST DEGREE,,372.0
6501514.0,EVAC HEMATOMA,,299.0
6502181.0,REP SMP EXT <2.5CM,,604.0
6600225.0,DRUG COLLECTION NIDA,,28.0
6600779.0,SPIROMETRY W/GRAPHIC REC 66,,381.0
6700249.0,ORTHOPANTOGRAM,,444.0
6702575.0,MRA HEAD WO CON,,4768.0
6702583.0,MRA HEAD W/CON,,4768.0
6702591.0,MRA HEAD W/WO CON,,4768.0
6702609.0,MRI BRAIN WO CON,,3968.0
6702625.0,MRI BRAIN W/CON,,4768.0
6702641.0,MRI BRAIN W/WO CON,,5201.0
6702666.0,MRI CERV SPINE WO CON,,3968.0
6702674.0,MRI CERV SPINE W/CON,,907.0
6702682.0,MRI THOR SPINE WO CON,,3968.0
6702690.0,MRI THOR SPINE W/CON,,5164.0
6702708.0,MRI LUMBAR SPINE WO CON,,3968.0
6702716.0,MRI LUMBAR SPINE W/CON,,4768.0
6702724.0,MRI CERV SPINE W/WO CON,,4768.0
6702732.0,MRI THOR SPINE W/WO CON,,4768.0
6702740.0,MRI LUMBAR SPINE W/WO CON,,4768.0
6702757.0,MRI PELVIS WO CON,,3968.0
6702765.0,MRI PELVIS W/CON,,3968.0
6702773.0,MRI PELVIS W/WO CON,,3968.0
6702781.0,MRI UP EXT JT WO CON,,3968.0
6702799.0,MRI UP EXT JT W/CON,,3291.0
6702807.0,MRI UP EXT JT W/WO CON,,3968.0
6702815.0,MRI LOW EXT W/WO CON,,3968.0
6702823.0,MRI LOW EXT JT WO CON,,4184.0
6702831.0,MRI LOW EXT JT W/CON,,4444.0
6702963.0,OSSEOUS SURVEY LTD,,502.0
6703094.0,US PELVIS NON-OB COMP,,1064.0
6703110.0,CT HEAD/BRAIN WO CON,,5683.0
6703128.0,CT HEAD/BRAIN W/CON,,5042.0
6703136.0,CT HEAD/BRAIN W/WO CON,,7300.0
6703144.0,CT MAXILLOFACIAL WO CON,,4468.0
6703177.0,MRI ORB/FACE/NK WO CON,,3291.0
6703185.0,MRI ORB/FACE/NK W/CON,,3291.0
6703193.0,MRI ORB/FACE/NK W/WO CON,,3968.0
6703201.0,CTA PELVIS W/WO CON,,3243.0
6703219.0,CT PELVIS WO CON,,4215.0
6703227.0,CT PELVIS W/CON,,4755.0
6703235.0,CT ABD WO CON,,4468.0
6703243.0,CT ABD W/CON,,5042.0
6703250.0,CT ABD W/WO CON,,6257.0
6703268.0,MRI ABD WO CON,,3968.0
6703284.0,MRI ABD W/WO CON,,3968.0
6703409.0,US GUIDE NDL PLCMT,,723.0
6703417.0,INJ ARTHRO SHOULDER LT,,996.0
6703425.0,INJ ARTHRO SHOULDER RT,,996.0
6703433.0,INJ ARTHRO WRIST BIL,,1007.0
6703441.0,INJ ARHTRO WRIST LT,,595.0
6703458.0,INJ ARTHRO WRIST RT,,595.0
6703540.0,CT ORB/SEL/EAR WO CON,,4468.0
6703557.0,CT ORB/SEL/EAR W/CON,,5042.0
6703565.0,CT ORB/SEL/EAR W/WO CON,,5683.0
6703573.0,CT NK SOFT TISS WO CON,,4468.0
6703581.0,CT NK SOFT TISS W/CON,,5042.0
6703599.0,CT NK SOFT TISS W/WO CON,,6270.0
6703607.0,MRA NECK WO CON,,4768.0
6703615.0,MRA NECK W/CON,,4768.0
6703623.0,MRA NECK W/WO CON,,4768.0
6703631.0,CT THORAX WO CON,,5272.0
6703649.0,CT THORAX W/CON,,5845.0
6703656.0,CT THORAX W/WO CON,,6257.0
6703664.0,MRI CHEST WO CON,,3968.0
6703672.0,MRI CHEST W/CON,,3968.0
6703680.0,MRI CHEST W/WO CON,,1239.0
6703698.0,CT CERV SPINE WO CON,,4468.0
6703706.0,CT CERV SPINE W/CON,,5042.0
6703714.0,CT CERV SPINE W/WO CON,,6776.0
6703722.0,CT THORACIC SPINE WO CON,,3243.0
6703730.0,CT THORACIC SPINE W/CON,,3243.0
6703748.0,CT THORACIC SPINE W/WO,,3650.0
6703755.0,CT LUMBAR SPINE WO CON,,4468.0
6703763.0,CT LUMBAR SPINE W/CON,,5042.0
6703771.0,CT LUMBAR SPINE W/WO CON,,5193.0
6703789.0,CT PELVIS W/WO CON,,5903.0
6703847.0,SHOULDER ARTHRO LT,,607.0
6703888.0,CT UP EXT WO CON,,4468.0
6703896.0,CT UP EXT W/CON,,5042.0
6703904.0,CT UP EXT W/WO CON,,6257.0
6703912.0,MRI UP EXT WO CON,,3968.0
6703938.0,MRI UP EXT W/WO CON,,3968.0
6703987.0,CT LOW EXT WO CON,,692.0
6703995.0,CT LOW EXT W/CON,,1183.0
6704001.0,CT LOW EXT W/WO CON,,1312.0
6704019.0,MRI LOW EXT WO CON,,3968.0
6704035.0,MRI LOW EXT JT W/WO CON,,3968.0
6704167.0,COLON SNGL CON,,722.0
6704399.0,CT 3-D REND W/INT WO IPP,,371.0
6704407.0,CT 3-D REND E/INT W/IPP,,1064.0
6704738.0,DPLX AORTA/IVC/IL COMP,,1317.0
6704787.0,LOCM 150-199MG 1ML,Q9965,3.0
6704795.0,LOCM 200-249MG 1ML,Q9966,3.0
6704803.0,LOCM 250-299MG 1ML,Q9966,3.0
6704837.0,PET W/CT IMAG LTD AREA,,7934.0
6704845.0,PET W/CT IMAG SKULL-THIGH,,9552.0
6704852.0,PET W/CT IMAG WB,,9552.0
6704860.0,MRI CARD W/WO CON0,,4768.0
6704878.0,MRI CARD W/STR WO CON,,5164.0
6704886.0,FDG F-18/UD<45MCI-BRAND,A9552,2480.0
6704936.0,CTA HEAD W/WO CON,,3243.0
6704944.0,CTA NK W/WO CON,,4064.0
6704951.0,CTA CHEST N-C W/WO CON,,3243.0
6704969.0,CTA ABD W/WO CON,,3058.0
6705024.0,CTA UP EXT W/WO CON,,3243.0
6705032.0,CCTA W/CON,,2476.0
6705065.0,MRA UP EXT W CON,,4768.0
6705263.0,CT GUIDE NDL PLCMT,,2727.0
6705321.0,PERTECHNETATE TC99M/MCI,A9512,209.0
6705420.0,Tc99m Sestamibi/UD,A9500,201.0
6705461.0,NM PARATHYROID PLANAR IMAG,,714.0
6705693.0,INJ VERTEBRO W/IMG EA ADD,,5604.0
6705776.0,HIP ARTHRO BIL,,2096.0
6706675.0,NM LYMPH SYSTEM IMAG,,1849.0
6706683.0,DPLX ABD/PELV LTD,,1318.0
6706691.0,CT ABD/PELVIS WO CON,,8686.0
6706717.0,CT ABD/PELVIS W/CON,,9798.0
6706733.0,CT ABD/PELVIS W/WO CON,,10095.0
6706881.0,US EXT NON-VASC COMP,,907.0
6706915.0,HIP ARTHRO LT,,1396.0
6706923.0,INJ ARTHRO HIP RT,,1396.0
6706931.0,NM GI BLOOD LOSS IMAG,,1650.0
6707178.0,ANKLE ARTHRO BIL,,1129.0
6707186.0,ANKLE ARTHRO LT,,753.0
6707194.0,ANKLE ARTHRO RT,,753.0
6707962.0,PARACENTESIS ABD W/,,1093.0
6708226.0,INJ MYELO/CT L-SPINE,,3283.0
6708374.0,US DPLR VELOCIMERTY UA,,334.0
6708499.0,BX BRST W/US ADDL RT,,1494.0
6708507.0,BX BRST W/US ADDL LT,,1494.0
6708523.0,BX BRST W/MRI 1ST RT,,3329.0
6708531.0,BX BRST W/MRI 1ST LT,,3529.0
6708820.0,TRANSCATH STENT 1ST ARTERY,,19404.0
6708846.0,TRANSCATH STENT 1ST VEIN,,19404.0
6708861.0,IMG COLL FLUID CATH VISCERAL,,2603.0
6708879.0,IMG COLL FLUID CATH PERI/RET,,2759.0
6708887.0,IMG COLL FLUID CATH VAG/RECT,,1612.0
6708978.0,MRI CARD WO CON,,3968.0
6709026.0,CTA ABD/PELVIS W/WO CON,,5268.0
6709083.0,URETHROCYSTOGRAPHY RETRO,,441.0
6709273.0,CT HEART STRUCTURE W/CON,,2476.0
6709364.0,ELBOW ARTHRO BIL,,1079.0
6709372.0,ELBOW ARTHRO LT,,719.0
6709380.0,ELBOW ARTHRO RT,,719.0
6709638.0,REPLC INT URET STENT PERC,,2667.0
6709695.0,THORACENTESIS ASP W/IMG,,2024.0
6709729.0,NON-SEL CATH THOR AORTA ANG,,5819.0
6713580.0,CT NK SOFT TISS W/CON,,5042.0
6713648.0,CT THORAX W/CON,,5845.0
6720106.0,OPTIC FORAMINA,,442.0
6723118.0,CT HEAD/BRAIN WO CON,,5683.0
6723126.0,CT HEAD/BRAIN W/CON,,5042.0
6723142.0,CT MAXILLOFACIAL WO CON,,4468.0
6723159.0,CT MAXILLOFACIAL W/CON,,5042.0
6723589.0,CT NK SOFT TISS W/CON,,5042.0
6723696.0,CT CERV SPINE WO CON,,4468.0
6724470.0,MOD SED OTH MD ADDL 15M,,135.0
6724488.0,LOCM 400+MG 1ML,Q9951,3.0
6724512.0,MRI CONTRAST GAD 1ML INJ,A9579,29.0
6724678.0,DPLX EXT VEIN UNI/LTD,,598.0
6732507.0,SURGICAL SPECIMEN,,1027.0
6732770.0,MRI PELVIS W/WO CON,,3968.0
6732838.0,MRI LOW EXT JT W/CON,,4444.0
6733232.0,CT ABD WO CON,,4468.0
6733240.0,CT ABD W/CON,,5042.0
6733257.0,CT ABD W/WO CON,,6257.0
6733273.0,MRI ABD W/CON,,3970.0
6733505.0,INJ CYSTOGRAM,,1012.0
6733612.0,MRA NECK W/CON,,4768.0
6733836.0,SHOULDER ARTHRO BIL,,2096.0
6733844.0,SHOULDER ARTHRO LT,,1396.0
6733851.0,WRIST ARTHRO LT,,671.0
6733869.0,WRIST ARTHRO BIL,,1007.0
6733877.0,WRIST ARTHRO RT,,671.0
6733950.0,KNEE ARTHRO RT,,1396.0
6733968.0,KNEE ARTHRO BIL,,2092.0
6733976.0,KNEE ARTHRO LT,,1396.0
6734032.0,MRI LOW EXT JT W/WO CON,,3968.0
6734412.0,MRI 3-D REND W/INT W/IPP,,681.0
6734958.0,CTA CHEST N-C W/WO CON,,3243.0
6734966.0,CTA ABD W/WO CON,,3058.0
6734974.0,CTA ABD AORTA/IF BIL,,3243.0
6735104.0,MRI UP EXT JT W/CON BIL,,5951.0
6735112.0,MRI UP EXT JT W/WO CON BI,,5951.0
6735120.0,MRI LOW EXT W/WO CON BIL,,5951.0
6735138.0,MRI LOW EXT JT WO CON BIL,,5951.0
6735146.0,MRI LOW EXT JT W/CON BIL,,6082.0
6735161.0,CT UP EXT W/CON BIL,,7563.0
6735179.0,CT UP EXT W/WO CON BIL,,9386.0
6735187.0,MRI UP EXT WO CON BIL,,5951.0
6735195.0,MRI LOW EXT JT WO CON BIL,,5951.0
6735203.0,MRI UP EXT W/WO CON BIL,,5951.0
6735211.0,CT LOW EXT WO CON BIL,,3637.0
6735229.0,CT LOW EXT W/CON BIL,,1038.0
6735237.0,CT LOW EXT W/WO CON BIL,,1969.0
6735245.0,MRI LOW EXT WO CON BIL,,5951.0
6735260.0,MRI LOW EXT JT W/WO CON,,5951.0
6743330.0,US TRANSVAGINAL,,907.0
6744262.0,US PREG UTERUS 1ST SNGL,,655.0
6750160.0,CHEST 3 VIEWS,,647.0
6750178.0,ABD 2 VIEWS,,375.0
6750186.0,ABD 3+ VIEWS,,488.0
6750236.0,FNA US GUIDE 1ST LES,,1465.0
6750244.0,FNA US GUIDE ADD LES,,1465.0
6780050.0,DPLR ART LOW EXT BIL LTD,,1026.0
6780100.0,DPLX ART LOW EXT UNI/LTD,,829.0
6780118.0,DPLX EXT VEINS BIL,,1197.0
6780126.0,DPLX EXT VEIN UNI/LTD,,598.0
6780159.0,ECHO 2D W/DPLR COMP,,3069.0
6780167.0,ECHO 2D W/DPLR COMP W/CON,,3069.0
6780191.0,ECHO 2D F-UP/LTD,,1268.0
6780274.0,DPLX ART UP EXT UNI/LTD,,735.0
6780357.0,ECHO CONG ANOM LTD,,2552.0
6834741.0,ST EVAL SOUND PROD 30M,,514.0
6834758.0,ST EVAL SOUND PROD 45M,,514.0
6834766.0,ST EVAL SOUND PROD 60M,,514.0
6834774.0,ST EVAL SOUND PROD 75M,,514.0
6834782.0,ST EVAL SOUND PROD 90M,,514.0
6834790.0,ST EVAL SOUND PROD 120M,,514.0
6834881.0,ST BEHAV/QUAL VOICE ANALYSIS 30M,,514.0
6844088.0,ST TX SPEECH/LANG 120M,,385.0
7001282.0,EVIDENCE COLLECTION SPEC,,29.0
7001308.0,EVIDENCE COLLECT EXAM-S,,2027.0
7001464.0,INJ IVP SNGL/INTL,,301.0
7200017.0,MANDIBLE PARTIAL <4VWS,,404.0
7200025.0,MANDIBLE COMP 4+VWS,,659.0
7200033.0,MASTOIDS <3VWS,,303.0
7200041.0,MASTOIDS COMP 3+VWS,,600.0
7200058.0,FACIAL BONES <3VWS,,404.0
7200066.0,FACIAL BONES COMP 3+VWS,,659.0
7200074.0,NASAL BONES COMP 3+VWS,,428.0
7200082.0,SINUSES <3VWS,,562.0
7200090.0,SINUSES COMP 3+VWS,,562.0
7200108.0,SKULL <4VWS,,404.0
7200116.0,SKULL 4+VWS,,842.0
7200124.0,CHEST 1VW,,249.0
7200132.0,CHEST 2VWS,,375.0
7200157.0,RIBS 2VWS UNI,,456.0
7200165.0,RIBS PA CHEST 4+VWS BIL,,647.0
7200173.0,STERNUM 2+VWS,,404.0
7200181.0,CERV SPINE 2-3VWS,,422.0
7200215.0,THORACIC SPINE 2VWS,,456.0
7200223.0,THORACIC SPINE 3VWS,,527.0
7200231.0,THORACIC SPINE 4+VWS,,758.0
7200249.0,LUMBAR SPINE 2-3VWS,,354.0
7200256.0,LUMBAR SPINE 4+VWS,,905.0
7200264.0,PELVIS 1-2VWS,,332.0
7200272.0,PELVIS COMP 3+VWS,,534.0
7200298.0,SACRUM/COCCYX 2+VWS,,422.0
7200322.0,ABD 1VW,,249.0
7200348.0,US SOFT TISSUE HEAD/NECK,,1064.0
7200355.0,US ABD COMP,,1819.0
7200363.0,US ABD LTD,,907.0
7200371.0,US RETROPERITONEAL COMP,,1819.0
7200397.0,US RETROPERITONEAL LTD,,907.0
7200405.0,US PREG UTERUS 1ST SNGL,,907.0
7200413.0,US PREG UTERUS TRANSVAG,,907.0
7200421.0,US TRANSVAGINAL,,907.0
7200439.0,US PELVIC NON-OB COMP,,1064.0
7200447.0,US PELVIC NON-OB LTD,,1064.0
7200454.0,US SCROTUM & CONTENTS,,1064.0
7200504.0,CLAVICLE COMP LT,,317.0
7200512.0,CLAVICLE COMP RT,,317.0
7200520.0,SCAPULA COMP LT,,404.0
7200538.0,SCAPULA COMP RT,,404.0
7200546.0,SHOULDER 1VW LT,,249.0
7200553.0,SHOULDER 1VW RT,,249.0
7200561.0,SHOULDER COMP 2+VWS LT,,393.0
7200579.0,SHOULDER COMP 2+VWS RT,,393.0
7200587.0,HUMERUS 2+VWS LT,,317.0
7200595.0,HUMERUS 2+VWS RT,,317.0
7200603.0,ELBOW 2VWS LT,,323.0
7200611.0,ELBOW 2VWS RT,,323.0
7200629.0,ELBOW COMP 3+VWS LT,,404.0
7200637.0,ELBOW COMP 3+VWS RT,,404.0
7200645.0,FOREARM 2VWS LT,,317.0
7200652.0,FOREARM 2VWS RT,,317.0
7200660.0,WRIST 2VWS LT,,264.0
7200678.0,WRIST 2VWS RT,,264.0
7200686.0,HAND 2VWS LT,,258.0
7200694.0,HAND 2VWS RT,,258.0
7200702.0,HAND 3+VWS LT,,417.0
7200710.0,HAND 3+VWS RT,,417.0
7200728.0,FINGER(S) 2+VWS LT,,249.0
7200736.0,FINGER(S) 2+VWS RT,,249.0
7200744.0,HIP UNI 1VW LT,,311.0
7200751.0,HIP UNI 1VW RT,,311.0
7200769.0,HIP UNI COMP 2-3VWS LT,,422.0
7200777.0,HIP UNI COMP 2-3VWS RT,,422.0
7200785.0,FEMUR 2VWS LT,,393.0
7200793.0,FEMUR 2VWS RT,,393.0
7200801.0,KNEE 1-2VWS LT,,285.0
7200819.0,KNEE 1-2VWS RT,,285.0
7200827.0,KNEE 3VWS LT,,444.0
7200835.0,KNEE 3VWS RT,,444.0
7200843.0,TIBIA/FIBULA 2VWS LT,,323.0
7200850.0,TIBIA/FIBULA 2VWS RT,,323.0
7200868.0,ANKLE 2VWS LT,,280.0
7200876.0,ANKLE 2VWS RT,,280.0
7200884.0,ANKLE COMP 3+VWS LT,,422.0
7200892.0,ANKLE COMP 3+VWS RT,,422.0
7200900.0,FOOT 2VWS LT,,258.0
7200918.0,FOOT 2VWS RT,,258.0
7200926.0,FOOT COMP 3+VWS LT,,393.0
7200934.0,FOOT COMP 3+VWS RT,,393.0
7200942.0,CALCANEUS 2+VWS LT,,270.0
7200959.0,CALCANEUS 2+VWS RT,,270.0
7200967.0,TOE(S) 2+VWS LT,,270.0
7200975.0,TOE(S) 2+VWS RT,,270.0
7200991.0,WRIST COMP 3+VWS LT,,404.0
7201007.0,WRIST COMP 3+VWS RT,,404.0
7201015.0,AC JOINTS BIL,,456.0
7201049.0,LUMBAR COMP W/BENDING 6VWS,,1055.0
7201064.0,KNEE COMP 4+VWS LT,,444.0
7201072.0,KNEE COMP 4+VWS RT,,444.0
7201080.0,US GUIDE NDL PLCMT,,723.0
7201098.0,NM HEPATOBILIARY SYS IMAG,,1290.0
7201106.0,NM HEPATOBILIARY SYS IMAG W/,,1912.0
7201114.0,US GUIDE VASC ACCESS,,475.0
7201122.0,US TRANSRECTAL,,1699.0
7201130.0,US PREG UTERUS 1ST EA ADD,,509.0
7201148.0,US PREG UTERUS >1ST SNGL,,1819.0
7201155.0,US PREG UTERUS EA ADDL,,818.0
7201163.0,US PREG UTERUS LTD 1+,,754.0
7201189.0,CERV SPINE 1VW,,270.0
7201205.0,THORACOLUMBAR 2VWS,,382.0
7201221.0,LUMBAR BENDING ONLY 2-3VWS,,1055.0
7201247.0,CERV SPINE 4-5VWS,,682.0
7201254.0,CERV SPINE 6 OR MORE VWS,,893.0
7201262.0,US BIOPHYS PROF W/NST,,1819.0
7201270.0,US BIOPHYS PROF WO NST,,1511.0
7201288.0,US PREG UTERUS F-UP/FETUS,,1393.0
7201296.0,FLUORO GUIDE CVAD,,304.0
7201320.0,US EXT NON-VASC COMP,,907.0
